"facility_name","lat","lon","location_information_region_province","location_information_district","location_information_chiefdom","location_information_facility_location","facility_type","managing_authority","setting","outpatient_only","capacity_number_consultation_rooms","capacity_number_inpatient_beds","capacity_number_maternity_beds","group_number_employed_list_community_health_officer_cho_number_in_post","group_number_employed_list_community_health_officer_cho_number_present_at_visit","group_number_employed_list_community_health_technician_cht_number_in_post","group_number_employed_list_community_health_technician_cht_number_present_at_visit","group_number_employed_list_community_health_assistant_cha_number_in_post","group_number_employed_list_community_health_assistant_cha_number_present_at_visit","group_number_employed_list_community_midwives_cm_number_in_post","group_number_employed_list_community_midwives_cm_number_present_at_visit","group_number_employed_list_sechn_sechn_number_in_post","group_number_employed_list_sechn_sechn_number_present_at_visit","group_number_employed_list_laboratory_technicians_lab_tech_number_in_post","group_number_employed_list_laboratory_technicians_lab_tech_number_present_at_visit","group_number_employed_list_mch_aides_mch_aides_number_in_post","group_number_employed_list_mch_aides_mch_aides_number_present_at_visit","group_number_employed_list_cleaner_porter_cleaner_porter_number_in_post","group_number_employed_list_cleaner_porter_cleaner_porter_number_present_at_visit","group_number_employed_list_other_other_number_in_post","group_number_employed_list_other_other_number_present_at_visit","ql_human_resources_hr_focal_point","ql_human_resources_hr_staff_received_info","ql_human_resources_hr_healthcare_provider_training","ql_human_resources_hr_healthcare_provider_revised_training","ql_human_resources_hr_daily_staff_list","ql_information_education_communication_iec_handwashing_procedure","ql_information_education_communication_iec_physical_distancing","ql_information_education_communication_iec_covering_nose_mouth","ql_information_education_communication_iec_early_symptom_recognition","ql_information_education_communication_iec_when_facility_vs_home","ql_information_education_communication_iec_rational_ppe_use","ql_information_education_communication_iec_helpline_number","ql_surveillance_surv_procedure_for_notification","ql_surveillance_surv_official_case_definition","ql_surveillance_surv_hotline_number","ql_surveillance_surv_timely_data_reported_to_district","ql_triage_and_early_recognition_ter_screening_area_set_up","ql_triage_and_early_recognition_ter_symptom_screening_questionnaires","ql_triage_and_early_recognition_ter_temperature_measurement_at_triage","ql_triage_and_early_recognition_ter_physical_distancing_in_waiting","ql_triage_and_early_recognition_ter_separate_waiting_for_symptomatic","ql_chw_chw_trained_precautions","ql_chw_chw_trained_community_service","ql_chw_chw_drugs","ql_chw_chw_gloves","ql_chw_chw_masks","ql_chw_chw_iec_materials","ql_isolation_physical_distancing_iso_designated_isolation_for_suspected","ql_isolation_physical_distancing_iso_distance_between_patients_in_waiting","ql_isolation_physical_distancing_iso_distance_between_patient_beds","ql_isolation_physical_distancing_iso_transfer_referral_protocol","ql_ppe_ipc_ppe_medical_masks","ql_ppe_ipc_ppe_disp_surgical_masks","ql_ppe_ipc_ppe_eye_protection","ql_ppe_ipc_ppe_examination_gloves","ql_ppe_ipc_ppe_surgical_gloves","ql_ppe_ipc_ppe_long_cuffed_gloves","ql_ppe_ipc_ppe_heavy_duty_gloves","ql_ppe_ipc_ppe_long_sleeved_gown","ql_ppe_ipc_ppe_waterproof_aprons","ql_ppe_plan_ipc_ppe_plan_staff_trained_on_ppe","ql_ppe_plan_ipc_ppe_plan_ppe_poster_displayed","ql_ppe_plan_ipc_ppe_plan_fit_test_kit","ql_ppe_plan_ipc_ppe_plan_contingency_for_shortages","ql_waste_collection_and_disposal_ipc_wcd_colour_coded_bins","ql_waste_collection_and_disposal_ipc_wcd_clinical_waste_bags","ql_waste_collection_and_disposal_ipc_wcd_laundry_receptacles_at_patient_rooms","ql_waste_collection_and_disposal_ipc_wcd_incinerator","ql_water_sanitation_and_hygiene_ipc_wash_clean_running_water","ql_water_sanitation_and_hygiene_ipc_wash_hand_soap","ql_water_sanitation_and_hygiene_ipc_wash_liquid_soap","ql_water_sanitation_and_hygiene_ipc_wash_disp_hand_towels","ql_water_sanitation_and_hygiene_ipc_wash_alcohol_based_hand_gel","ql_disinfection_and_sterilization_ipc_ds_protocol_facility_disinfection","ql_disinfection_and_sterilization_ipc_ds_protocol_equipment_sterilisation","ql_disinfection_and_sterilization_ipc_ds_environmental_disinfectant","ql_disinfection_and_sterilization_ipc_ds_cleaning_schedule_in_toilets","ql_disinfection_and_sterilization_ipc_ds_protocol_corpse_handling","ql_logistics_patient_and_sample_transfer_log_referral_plan","ql_logistics_patient_and_sample_transfer_log_cellphone_landline_swradio","ql_logistics_patient_and_sample_transfer_log_tracer_drugs","ql_logistics_patient_and_sample_transfer_log_albendazole","ql_logistics_patient_and_sample_transfer_log_amoxicillin","ql_logistics_patient_and_sample_transfer_log_ampicillin","ql_logistics_patient_and_sample_transfer_log_chlorhexidine_5","question10_log_chlorhexidine_7","question10_log_gentamicin","question10_log_folic","question10_log_ferrous_and_folic","question10_log_compound_sodium","question10_log_co_trimoxazole_400","question10_log_co_trimoxazole_200","question6_log_metronidazole_250","question6_log_metronidazole_200","question6_log_methyldopa","question6_log_magnesium_sulphate","question6_log_lidocaine","question6_log_ibuprofen","question2_log_surgical_spirit","question2_log_sodium_chloride","question2_log_povidone","question2_log_paracetamol_500","question2_log_paracetamol_250","question2_log_ors","question7_log_gauze","question7_log_cotton_wool","question7_log_cannula_iv_20","question7_log_cannula_iv_24","question7_log_zinc_sulphate","question7_log_water","question4_log_needle_23","question4_log_needle_21","question4_log_glove_giving","question4_log_glove_surgical","question4_log_glove_gyn","question4_log_glove_exam","question1_log_tape","question1_log_syringe","question1_log_oxytocin","question1_log_diazepam","question1_log_misoprostol","question1_log_glucose","ql_human_resources_score_human_resources","ql_human_resources_score_max_human_resources","ql_information_education_communication_score_information_education_communication","ql_information_education_communication_score_max_information_education_communication","ql_surveillance_score_surveillance","ql_surveillance_score_max_surveillance","ql_chw_score_chw","ql_chw_score_max_chw","ql_isolation_physical_distancing_score_isolation","ql_isolation_physical_distancing_score_max_isolation","ql_ppe_score_infection_prevention_and_control_ppe","ql_ppe_score_max_infection_prevention_and_control_ppe","ql_ppe_plan_score_infection_prevention_and_control_ppe_plan","ql_ppe_plan_score_max_infection_prevention_and_control_ppe_plan","ql_waste_collection_and_disposal_score_infection_prevention_and_control_waste_collection_and_disposal","ql_waste_collection_and_disposal_score_max_infection_prevention_and_control_waste_collection_and_disposal","ql_water_sanitation_and_hygiene_score_infection_prevention_and_control_water_sanitation_and_hygiene","ql_water_sanitation_and_hygiene_score_max_infection_prevention_and_control_water_sanitation_and_hygiene","ql_disinfection_and_sterilization_score_infection_prevention_and_control_disinfection_and_sterilization","ql_disinfection_and_sterilization_score_max_infection_prevention_and_control_disinfection_and_sterilization","score_infection_prevention_and_control","score_max_infection_prevention_and_control","consultations_head_count_month_1","consultations_head_count_month_2","consultations_head_count_month_3","consultations_head_count_month_4","consultations_general_outpatient_month_1","consultations_general_outpatient_month_2","consultations_general_outpatient_month_3","consultations_general_outpatient_month_4","consultations_deliveries_month_1","consultations_deliveries_month_2","consultations_deliveries_month_3","consultations_deliveries_month_4","consultations_pent_vaccines_month_1","consultations_pent_vaccines_month_2","consultations_pent_vaccines_month_3","consultations_pent_vaccines_month_4","consultations_head_count_monthly_average_head_counts","consultations_general_outpatient_monthly_average_general_outpatient","consultations_deliveries_monthly_average_deliveries","consultations_pent_vaccines_monthly_average_pent_vaccines","ql_triage_and_early_recognition_score_triage_and_early_recognition","ql_triage_and_early_recognition_score_max_triage_and_early_recognition","question1_score_logistics_patient_and_sample_transfer","question1_score_max_logistics_patient_and_sample_transfer","score_total","score_max_total"
"Tara Hospital/CHC","-78.1280035"," 127.803298","Nothern","Bombali","Georgia","New Cynthia","mch_post","government_public","peri_urban","yes","1","2","2","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","completed","completed","not_completed","not_completed","not_completed","displayed","displayed","displayed","displayed","displayed","not_displayed","not_displayed","fully_operational","fully_operational","fully_operational","fully_operational","not_in_place","partially_operational","not_in_place","partially_operational","fully_operational","not_in_place","not_in_place","not_in_place","adequate","adequate","adequate","fully_operational","fully_operational","partially_operational","fully_operational","risk_of_shortage","not_available","risk_of_shortage","sufficient_supplies","sufficient_supplies","not_available","not_available","risk_of_shortage","risk_of_shortage","partially_achieved","not_available","not_available","not_available","risk_of_shortage","risk_of_shortage","not_available","sufficient_supplies","sufficient_supplies","not_available","risk_of_shortage","not_available","risk_of_shortage","sufficient_supplies","sufficient_supplies","risk_of_shortage","not_available","not_available","available","partially_available","partially_available","partially_available","partially_available","partially_available","available",NA,"available","not_available","not_available","available","partially_available","not_available","available","available","available","available","partially_available","not_available","partially_available","available","available","available","available","available","not_available","available","not_available","not_available","available","not_available","available","available","available","available","not_available","available","available","available","available","available","not_available","not_available","2","5","5","7","4","4","3","6","3.5","4","4","9","0.5","4","2","4","2","5","2.5","5","11","27",298,221,319,225,145,136,127,93,7,4,5,7,13,6,9,7,265,125,5,8,2,5,26,44,56,102
"Walter MCHP","-10.5700315"," -57.328630","North-Western","Port Loko","Colorado","Ashleemouth","mch_post","government_public","peri_urban","yes","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","not_completed","completed","not_completed","not_completed","completed","displayed","not_displayed","not_displayed","not_displayed","not_displayed","displayed","displayed","not_in_place","not_in_place","fully_operational","fully_operational","not_in_place","fully_operational","fully_operational","fully_operational","not_in_place","partial","partial","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","partially_operational","fully_operational","fully_operational","not_available","not_available","not_available","not_available","not_available","not_available","not_available","risk_of_shortage","not_available","partially_achieved","not_available","not_available","available_fully_achieved","sufficient_supplies","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","not_available","not_available","not_available","not_available","sufficient_supplies","not_available","risk_of_shortage","sufficient_supplies","not_available","available","partially_available",NA,"not_available","partially_available","not_available","not_available","not_available","not_available","not_available","not_available","not_available","not_available","not_available","partially_available","not_available","not_available","partially_available","partially_available","not_available","not_available","partially_available","not_available","not_available","not_available","available","partially_available","available","not_available","not_available","available","available","not_available","not_available","partially_available","not_available","not_available","not_available","not_available","not_available","partially_available","partially_available","not_available","not_available","2","5","3","7","2","4","0.5","6","2.5","4","0.5","9","1.5","4","3","4","1","5","1.5","5","7.5","27",394,432,340,320,386,180,167,148,22,20,16,10,14,17,11,13,371,220,17,13,3,5,9,44,30,102
"Nathaniel Regional Hospital","-20.8091295"," -107.648858","North-Western","Port Loko","Ohio","New Karen","mch_post","government_public","peri_urban","yes","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","not_completed","completed","not_completed","not_completed","not_completed","displayed","not_displayed","displayed","not_displayed","not_displayed","not_displayed","not_displayed","fully_operational","not_in_place","fully_operational","fully_operational","not_in_place","not_in_place","partially_operational","fully_operational","not_in_place","partial","partial","not_in_place","adequate","adequate","adequate","not_in_place","fully_operational","fully_operational","fully_operational","not_available","risk_of_shortage","sufficient_supplies","risk_of_shortage","not_available","risk_of_shortage","not_available","not_available","sufficient_supplies","not_available","not_available","not_available","available_fully_achieved","not_available","not_available","risk_of_shortage","sufficient_supplies","sufficient_supplies","risk_of_shortage","risk_of_shortage","not_available","not_available","not_available","not_available","not_available","not_available","not_available","partially_available","available",NA,"not_available","partially_available","not_available","not_available","not_available","not_available","not_available","not_available","not_available","not_available","not_available","available","not_available","available","available","not_available","partially_available","available","partially_available","not_available","not_available","not_available","partially_available","not_available","available","not_available","not_available","partially_available","available","not_available","not_available","available","not_available","partially_available","partially_available","not_available","not_available","available","available","not_available","not_available","1","5","2","7","3","4","3.5","6","3","4","3.5","9","1","4","1.5","4","2","5","0","5","8","27",305,260,299,150,616,482,519,237,12,16,17,3,10,8,6,5,253,463,12,7,1,5,13,44,35,102
"Lance Regional Hospital","-0.209731"," -42.425136","Western","Western Area Rural","Colorado","New Ashley","community_health_post","government_public","peri_urban","yes","2","0","2","0","0","0","0","2","1","0","0","3","1","0","0","2","0","0","0","0","0","not_completed","partially_completed","not_completed","not_completed","completed","displayed","not_displayed","displayed","displayed","displayed","not_displayed","displayed","partially_operational","not_in_place","fully_operational","fully_operational","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","partial","not_in_place","adequate","not_in_place","partial","partial","not_in_place","not_in_place","not_in_place","fully_operational","risk_of_shortage","not_available","risk_of_shortage","not_available","not_available","risk_of_shortage","not_available","risk_of_shortage","not_available","partially_achieved","not_available","not_available","not_available","not_available","not_available","not_available","sufficient_supplies","risk_of_shortage","sufficient_supplies","sufficient_supplies","not_available","not_available","sufficient_supplies","risk_of_shortage","not_available","sufficient_supplies","not_available","available","available","available","available","available","not_available","available","not_available","available","not_available","not_available","not_available","available","not_available","not_available","not_available","available","available","not_available","available","not_available","available","available","available","not_available","available","not_available","available","available","available","available","available","available","not_available","available","not_available","partially_available","not_available","not_available","available","not_available","not_available","not_available","not_available","1.5","5","5","7","2.5","4","2","6","1","4","2","9","0.5","4","1","4","2.5","5","1.5","5","7.5","27",1249,1355,1361,1104,747,1048,965,861,25,24,20,10,22,22,23,18,1267,905,19,21,0,5,22,44,42,102
"Charles Tertiary Hospital","18.7818615"," 36.895655","Western","Western Area Rural","Rhode Island","Paulfort","mch_post","government_public","peri_urban","yes","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","1","0","0","0","0","not_completed","completed","not_completed","not_completed","completed","not_displayed","displayed","displayed","not_displayed","not_displayed","displayed","displayed","fully_operational","fully_operational","fully_operational","fully_operational","fully_operational","not_in_place","fully_operational","not_in_place","not_in_place","not_in_place","not_in_place","partial","adequate","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","fully_operational","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","not_available","sufficient_supplies","partially_achieved","not_available","not_available","not_available","not_available","sufficient_supplies","not_available","sufficient_supplies","risk_of_shortage","not_available","sufficient_supplies","not_available","sufficient_supplies","not_available","not_available","sufficient_supplies","not_available","risk_of_shortage","available","available","available","available","available","available","available","available","available","available","not_available","available","available","not_available","available","not_available","available","available","available","available","available","not_available","available","not_available","not_available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","not_available","available","available","not_available","2","5","4","7","4","4","1.5","6","1","4","6","9","0.5","4","2","4","2.5","5","1.5","5","12.5","27",728,560,617,492,341,335,361,251,20,19,14,23,19,13,19,12,599,322,19,15,2,5,34,44,61,102
"Ashley CHP","66.085993"," 66.742655","North-Western","Kambia","Oregon","New Craig","community_health_post","government_public","rural","yes","2","3","2","0","0","0","0","0","0","0","0","1","1","0","0","2","2","1","1","0","0","not_completed","completed","not_completed","not_completed","completed","displayed","not_displayed","not_displayed","displayed","displayed","displayed","displayed","fully_operational","not_in_place","fully_operational","fully_operational","not_in_place","not_in_place","fully_operational","not_in_place","not_in_place","partial","partial","not_in_place","not_in_place","partial","adequate","not_in_place","not_in_place","not_in_place","not_in_place","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","not_available","sufficient_supplies","not_available","available_fully_achieved","not_available","available_fully_achieved","risk_of_shortage","risk_of_shortage","not_available","sufficient_supplies","risk_of_shortage","not_available","sufficient_supplies","not_available","not_available","not_available","not_available",NA,"risk_of_shortage","not_available","available","available",NA,"available","available","available","not_available","available","not_available","not_available","not_available","available","available","available","available","not_available","available","available","available","available","available","available","available","available","not_available","available","partially_available","available","not_available","available","available","not_available","available",NA,"available","available","partially_available","available","not_available","available","available","available","not_available","not_available","2","5","5","7","3","4","2","6","0","4","6","9","2","4","2","4","1.5","5","0","5","11.5","27",602,595,786,402,274,245,242,154,30,26,26,14,25,21,22,16,596,228,24,21,1,5,28,44,52,102
"Jason CHP","-89.7082065"," 105.610082","North-Western","Kambia","Kentucky","Kristyview","community_health_centre","government_public","rural","yes","2","5","2","0","0","0","0","1","1","1","1","0","0","0","0","1","1","1","1","0","0","not_completed","completed","partially_completed","not_completed","completed","displayed","not_displayed","not_displayed","displayed","displayed","displayed","displayed","fully_operational","not_in_place","fully_operational","fully_operational","partially_operational","not_in_place","not_in_place","not_in_place","fully_operational","partial","partial","partial","partial","not_in_place","not_in_place","fully_operational","fully_operational","fully_operational","not_in_place","not_available","not_available","risk_of_shortage","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","partially_achieved","not_available","not_available","available_fully_achieved","sufficient_supplies","sufficient_supplies","risk_of_shortage","not_available","risk_of_shortage","not_available","sufficient_supplies","not_available","not_available","not_available","not_available","risk_of_shortage","not_available","not_available","available","not_available","partially_available","available","available","available","not_available","not_available","available","available","not_available","available","available","not_available","available","not_available","available","available","available","available","not_available","available","available","available","not_available","available","not_available","available","not_available","available","available","not_available","available","available","available","not_available","not_available","not_available","available","partially_available","available","available","available","not_available","2.5","5","5","7","3","4","1.5","6","3","4","5.5","9","1.5","4","2.5","4","1.5","5","0.5","5","11.5","27",2261,2234,1724,1942,369,387,305,200,23,12,19,15,21,20,17,15,2040,315,17,18,1,5,26,44,54,102
"Tanya Clinic","-1.9089215"," -165.327305","North-Western","Kambia","Kansas","West Peterberg","community_health_post","government_public","rural","yes","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","3","2","0","0","0","0","not_completed","completed","completed","completed","partially_completed","not_displayed","not_displayed","displayed","displayed","displayed","displayed","displayed","fully_operational","not_in_place","fully_operational","fully_operational","not_in_place","not_in_place","fully_operational","not_in_place","not_in_place","partial","partial","partial","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","fully_operational","sufficient_supplies","not_available","not_available","sufficient_supplies","not_available","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","not_available","not_available","available_fully_achieved","risk_of_shortage","risk_of_shortage","not_available","not_available","sufficient_supplies","not_available","sufficient_supplies","not_available","not_available","not_available","not_available","risk_of_shortage","not_available","not_available","partially_available","available",NA,"available","available","available","not_available","available","available","not_available","not_available","available","available","not_available","available","not_available","available","available","available","available","not_available","available","available","not_available","not_available","available","available","available","available","available","available","available","available","available","available","not_available",NA,NA,"available","available","available","available","not_available","not_available","3.5","5","5","7","3","4","1","6","1","4","5","9","1","4","1","4","2","5","0.5","5","9.5","27",405,411,621,261,169,151,222,145,19,15,15,9,17,18,12,10,424,171,14,14,1,5,27,44,51,102
"Jamie MCHP","32.704756"," 98.627386","Southern","Moyamba","New Jersey","Ariaston","mch_post","government_public","peri_urban","yes","1","1","1","8","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","completed",NA,"completed","completed","completed","displayed","displayed","displayed","displayed","displayed","displayed","displayed","fully_operational","not_in_place","fully_operational","fully_operational","fully_operational","fully_operational","fully_operational","fully_operational","fully_operational","adequate","partial","not_in_place","not_in_place","not_in_place","not_in_place","fully_operational","fully_operational","fully_operational","fully_operational","sufficient_supplies","not_available","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","available_fully_achieved","available_fully_achieved","available_fully_achieved","available_fully_achieved","sufficient_supplies","not_available","not_available","not_available","not_available","not_available","not_available","not_available","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","available","available","available","available","available","not_available","available","available","available",NA,"available","available","available","available","available","partially_available","available","available","available","available","available","available","available","not_available","not_available","available",NA,"available","available","available","available","available","not_available","not_available","available",NA,"available","available","available","available","available","available","available","not_available","4","5","7","7","3","4","0.5","6","4","4","7","9","4","4","1","4","0","5","4","5","16","27",203,320,291,349,123,104,142,207,5,11,11,10,10,10,12,11,290,144,9,10,5,5,33,44,73,102
"Gene CHp","15.0312295"," -44.843893","Southern","Moyamba","Colorado","Ericaburgh","mch_post","government_public","peri_urban","yes","1","0","1","0","0","4","2","0","0","0","0","0","0","0","0","3","3","1","1","0","0","completed","completed","completed","completed","completed","displayed","displayed","displayed","displayed","displayed","displayed","displayed","fully_operational","fully_operational","fully_operational","fully_operational","fully_operational","partially_operational","fully_operational","fully_operational","fully_operational","adequate","adequate","adequate","adequate","adequate","adequate","not_in_place","fully_operational","fully_operational","fully_operational","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","available_fully_achieved","available_fully_achieved","available_fully_achieved","available_fully_achieved","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","available","available","available","available","available","not_available","available","not_available","available","available",NA,"available","available","available","available","partially_available","available","partially_available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","not_available","not_available","available","available","available","available","available","available","available","available","available","not_available","5","5","7","7","4","4","5","6","3","4","9","9","4","4","4","4","4","5","4","5","25","27",604,658,625,579,169,124,137,124,6,11,11,9,9,10,10,10,616,138,9,9,4,5,36,44,89,102
"Lee CHP","-33.9784325"," 165.217542","Southern","Pujehun","Massachusetts","Murrayport","community_health_centre","government_public","rural","yes","1","0","4","1","0","0","0","0","0","1","1","1","0","1","1","2","1","2","2","1","1","not_completed","completed","completed","not_completed","completed","displayed","displayed","displayed","displayed","displayed","displayed","displayed","fully_operational","not_in_place","fully_operational","fully_operational","not_in_place","not_in_place","not_in_place","fully_operational","fully_operational","adequate","adequate","adequate","adequate","adequate","adequate","fully_operational","fully_operational","fully_operational","not_in_place","risk_of_shortage","sufficient_supplies","risk_of_shortage","not_available","not_available","not_available","not_available","sufficient_supplies","not_available","partially_achieved","not_available","not_available","not_available","not_available","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","not_available","sufficient_supplies","not_available","sufficient_supplies","not_available","not_available","sufficient_supplies","not_available","not_available","available","not_available","partially_available","available","partially_available","not_available","partially_available","not_available","not_available","not_available","not_available","not_available","not_available","partially_available","partially_available","not_available","available","not_available","partially_available","partially_available","not_available","not_available","partially_available","not_available","partially_available","available","not_available","available","available","not_available","not_available","not_available","available","not_available","available","partially_available","not_available","not_available","available","partially_available","partially_available","not_available","not_available","not_available","3","5","7","7","3","4","5","6","3","4","3","9","0.5","4","2","4","3","5","1","5","9.5","27",1311,547,274,282,298,327,189,176,15,16,20,22,23,17,31,18,603,247,18,22,2,5,14,44,46,102
"Carolyn MCHP","-28.4681085"," -10.306568","Eastern","Kono","Maryland","Romeroview","community_health_centre","government_public","peri_urban","yes","2","7","7","1","1","1","1","0","0","1","1","2","1","1","1","2","2","1","1","0","0","not_completed","completed","completed","not_completed","completed","not_displayed","not_displayed","not_displayed","not_displayed","not_displayed","not_displayed","not_displayed","fully_operational","not_in_place","fully_operational","fully_operational","not_in_place","not_in_place","fully_operational","partially_operational","not_in_place","partial","not_in_place","adequate","adequate","partial","not_in_place","not_in_place","not_in_place","partially_operational","fully_operational","sufficient_supplies","risk_of_shortage","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","not_available","not_available","not_available","risk_of_shortage","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","risk_of_shortage","not_available","not_available","not_available","not_available","not_available","available","not_available","available","not_available","available","available","available","available","not_available","not_available","not_available","not_available","available","available","available","not_available","available",NA,"available","available","available","available","available","not_available","not_available","available","not_available","available","available","available","available","available","not_available","not_available","available","available","available","available","available","not_available","not_available","available","not_available","not_available","3","5","0","7","3","4","2.5","6","1.5","4","7.5","9","0","4","2.5","4","3.5","5","0","5","13.5","27",325,379,353,297,263,287,231,208,16,12,19,19,16,16,17,16,338,247,16,16,1,5,26,44,51,102
"Autumn CHp","9.1308525"," -87.591751","Nothern","Bombali","Florida","West Brianberg","community_health_centre","government_public","peri_urban","yes","3","12","4","2","1","0","0","1","0","2","2","2","2","1","1","3","2","3","0","0","0","not_completed","completed","not_completed","not_completed","completed","not_displayed","not_displayed","not_displayed","not_displayed","not_displayed","not_displayed","not_displayed","partially_operational","not_in_place","fully_operational","fully_operational","partially_operational","not_in_place","not_in_place","not_in_place","fully_operational","adequate","adequate","partial","not_in_place","not_in_place","adequate","fully_operational","partially_operational","fully_operational","fully_operational","not_available","not_available","not_available","risk_of_shortage","not_available","risk_of_shortage","sufficient_supplies","risk_of_shortage","not_available","not_available","not_available","not_available","not_available","not_available","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","not_available","not_available","not_available","not_available","not_available","risk_of_shortage","risk_of_shortage","not_available","not_available","available","not_available",NA,"not_available","not_available","not_available","available",NA,"not_available","not_available","available","available","available","available","available","not_available","available","not_available","not_available","not_available","not_available","partially_available","not_available","not_available","partially_available","available","available","available","not_available","not_available","available","not_available","partially_available","not_available","partially_available","partially_available","partially_available","not_available","available","available","available","available","not_available","not_available","2","5","0","7","2.5","4","2.5","6","3.5","4","2.5","9","0","4","2","4","1","5","1","5","6.5","27",493,832,480,346,277,466,376,249,15,16,16,13,25,24,19,12,537,342,15,20,1,5,17,44,36,102
"Thomas hospital","-21.2218485"," -47.055607","Western","Western Area Urban","Kentucky","Kellyland","community_health_centre","government_public","urban","yes","1","5","1","1","1","0","0","2","0","2","1","6","2","0","0","8","2","1","1","2","1","not_completed","partially_completed","partially_completed","partially_completed","not_completed","displayed","displayed","displayed","displayed","displayed","not_displayed","not_displayed","fully_operational","partially_operational","partially_operational","fully_operational","partially_operational","fully_operational","fully_operational","fully_operational","fully_operational","adequate","partial","adequate","adequate","not_in_place","not_in_place","fully_operational","partially_operational","partially_operational","fully_operational","not_available","not_available","not_available","risk_of_shortage","not_available","not_available","not_available","not_available","not_available","available_fully_achieved","not_available","not_available","not_available","sufficient_supplies","risk_of_shortage","not_available","sufficient_supplies","sufficient_supplies","risk_of_shortage","risk_of_shortage","not_available","risk_of_shortage","sufficient_supplies","sufficient_supplies","risk_of_shortage","sufficient_supplies","risk_of_shortage","partially_available","not_available","partially_available","not_available","available","not_available","not_available","available","available","available","not_available","not_available","not_available","available","available","available","not_available","partially_available","not_available","available","not_available","not_available","not_available","not_available","not_available","available","available","available","available","available","available","available","not_available","not_available","partially_available","partially_available","partially_available","partially_available","not_available","not_available","not_available","available","not_available","not_available","1.5","5","5","7","3","4","2.5","6","3","4","0.5","9","1","4","2.5","4","2.5","5","3","5","9.5","27",769,635,685,646,676,538,602,541,19,14,20,22,48,25,35,23,683,589,18,32,4,5,18,44,47,102
"Nicole Tertiary Hospital","-41.344766"," -134.396481","Southern","Bo","Rhode Island","New Christine","community_health_centre","government_public","peri_urban","yes","1","1","1","1","0","0","0","0","0","0","0","1","1","0","0","2","1","1","1","0","0","not_completed","partially_completed","partially_completed","partially_completed","partially_completed","displayed","displayed","not_displayed","not_displayed","not_displayed","displayed","displayed","not_in_place","not_in_place","fully_operational","fully_operational","fully_operational","partially_operational","fully_operational","partially_operational","not_in_place","adequate","adequate","partial","partial","not_in_place","partial","not_in_place","fully_operational","not_in_place","fully_operational","risk_of_shortage","risk_of_shortage","sufficient_supplies","risk_of_shortage","risk_of_shortage","risk_of_shortage","not_available","risk_of_shortage","risk_of_shortage","available_fully_achieved","not_available","not_available","available_fully_achieved","sufficient_supplies","risk_of_shortage","not_available","sufficient_supplies","sufficient_supplies","risk_of_shortage","not_available","not_available","risk_of_shortage","risk_of_shortage","not_available","not_available","not_available","risk_of_shortage","partially_available","available","not_available","available","partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","not_available","not_available",NA,"partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","available","available","partially_available","partially_available","partially_available","partially_available","partially_available","partially_available","not_available","partially_available","partially_available","partially_available","not_available","not_available","2","5","4","7","2","4","2.5","6","2","4","4.5","9","2","4","2.5","4","2","5","1","5","12","27",661,367,641,509,327,263,286,291,18,17,18,17,18,16,24,21,544,291,17,19,3,5,19,44,47,102
